DBN,School Name,Year,Total Enrollment,% Asian and Pacific Islander,% Black,% Hispanic,% Multi-Racial,% Native American,% White,% Missing Race/Ethnicity Data,Borough,kmeans_label,% Students with Disabilities,% English Language Learners,% Poverty,Economic Need Index
11X068,P.S. 068 Bronx,2024-25,498,0.0200803205370903,0.6224899888038635,0.2951807081699371,0.0180722884833812,0.0120481923222541,0.0321285128593444,0.0,X,3,0.34337350726127625,0.05823293328285217,0.8032128810882568,0.791594386100769
11X076,P.S. 076 The Bennington School,2024-25,587,0.0562180578708648,0.2930153310298919,0.536626935005188,0.0153321977704763,0.0068143098615109,0.0919931828975677,0.0,X,1,0.2419080138206482,0.2691652476787567,0.8671209812164307,0.8879472017288208
11X078,P.S. 078 Anne Hutchinson,2024-25,630,0.0238095242530107,0.5571428537368774,0.3698412775993347,0.0095238098874688,0.0079365083947777,0.0317460335791111,0.0,X,3,0.24761904776096344,0.10952381044626236,0.9047619104385376,0.9138952493667603
11X083,P.S. 083 Donald Hertz,2024-25,1466,0.1139154136180877,0.0457025915384292,0.4338335692882538,0.0095497956499457,0.0115961804986,0.3854024410247803,0.0,X,4,0.20259208977222443,0.23328785598278046,0.8540245294570923,0.8272238969802856
11X087,P.S. 087 Bronx,2024-25,317,0.0315457396209239,0.5236592888832092,0.347003161907196,0.0252365935593843,0.0567823350429534,0.0157728698104619,0.0,X,3,0.18296529352664948,0.08201892673969269,0.8832807540893555,0.8420820236206055
11X089,P.S. 089 Bronx,2024-25,1182,0.0913705602288246,0.17258882522583,0.5287647843360901,0.0101522840559482,0.0050761420279741,0.1912013590335846,0.000846023671329,X,1,0.17428088188171387,0.19627749919891357,0.866328239440918,0.8876110315322876
11X096,P.S. 096 Richard Rodgers,2024-25,895,0.0324022360146045,0.1955307275056839,0.6100558638572693,0.012290502898395,0.0011173184029757,0.1486033499240875,0.0,X,1,0.2178770899772644,0.10279329866170883,0.9039106369018555,0.9018491506576538
11X097,P.S. 097 Bronx,2024-25,585,0.2170940190553665,0.1658119708299636,0.4598290622234344,0.0136752137914299,0.0119658121839165,0.1316239386796951,0.0,X,1,0.25128206610679626,0.11623931676149368,0.8461538553237915,0.779886782169342
11X103,P.S. 103 Hector Fontanez,2024-25,788,0.011421320028603,0.2982233464717865,0.6142131686210632,0.008883249014616,0.0279187820851802,0.0393401011824607,0.0,X,1,0.24873095750808716,0.2360406070947647,0.9403553009033203,0.9327220916748047
11X105,P.S. 105 Sen Abraham Bernstein,2024-25,668,0.1182634755969047,0.1017964035272598,0.6047903895378113,0.0089820362627506,0.0089820362627506,0.1556886285543441,0.0014970060437917,X,2,0.193113774061203,0.279940128326416,0.9416167736053467,0.9269715547561646
11X106,P.S. 106 Parkchester,2024-25,835,0.4526946246623993,0.2155688554048538,0.2886227667331695,0.0131736528128385,0.0095808384940028,0.02035928145051,0.0,X,0,0.2479041963815689,0.1461077779531479,0.8802395462989807,0.863679051399231
11X108,P.S. 108 Philip J. Abinanti,2024-25,671,0.1505216062068939,0.0432190746068954,0.3636363744735718,0.0134128164499998,0.0014903129776939,0.4277198314666748,0.0,X,4,0.1892697513103485,0.15499255061149597,0.8524590134620667,0.6698241233825684
11X111,P.S. 111 Seton Falls,2024-25,397,0.0176322422921657,0.5365239381790161,0.4206549227237701,0.0050377831794321,0.0050377831794321,0.0151133500039577,0.0,X,3,0.256926953792572,0.02770780771970749,0.9420654773712158,0.9340553879737854
11X112,P.S. 112 Bronxwood,2024-25,379,0.01319261174649,0.3667546212673187,0.583113431930542,0.0026385225355625,0.015831135213375,0.0184696577489376,0.0,X,1,0.33245381712913513,0.11081793904304504,0.934036910533905,0.9318971037864685
11X121,P.S. 121 Throop,2024-25,617,0.1491085886955261,0.3922204077243805,0.4068071246147156,0.0064829820767045,0.0113452188670635,0.0324149094521999,0.0016207455191761,X,1,0.2252836376428604,0.0713128075003624,0.8330631852149963,0.793743908405304
11X127,J.H.S. 127 The Castle Hill,2024-25,781,0.3277848958969116,0.2112676054239273,0.4174135625362396,0.0025608194991946,0.0179257355630397,0.0217669662088155,0.0012804097495973,X,0,0.20102432370185852,0.1792573630809784,0.8412292003631592,0.8520294427871704
11X144,J.H.S. 144 Michelangelo,2024-25,390,0.0692307725548744,0.4358974397182464,0.4384615421295166,0.0076923076994717,0.0025641026441007,0.0461538471281528,0.0,X,1,0.24358974397182465,0.11282051354646683,0.8897435665130615,0.8326486945152283
11X153,P.S. 153 Helen Keller,2024-25,444,0.0765765756368637,0.6103603839874268,0.2635135054588318,0.0202702693641185,0.0135135138407349,0.0157657656818628,0.0,X,3,0.20945945382118225,0.029279278591275215,0.7229729890823364,0.6996666789054871
11X160,P.S. 160 Walt Disney,2024-25,282,0.0319148935377597,0.6205673813819885,0.3120567500591278,0.003546099178493,0.007092198356986,0.0248226951807737,0.0,X,3,0.20921985805034637,0.05319149047136307,0.7730496525764465,0.689612090587616
11X169,Baychester Academy,2024-25,341,0.0175953079015016,0.6686217188835144,0.2932551205158233,0.0029325513169169,0.0058651026338338,0.0117302052676677,0.0,X,3,0.22580644488334656,0.0674486830830574,0.829912006855011,0.7919882535934448
11X175,P.S. 175 City Island,2024-25,262,0.0763358771800994,0.0992366448044776,0.4274809062480926,0.0305343512445688,0.0267175566405057,0.3396946489810943,0.0,X,4,0.221374049782753,0.038167938590049744,0.5839694738388062,0.5312730669975281
11X178,P.S. 178 - Dr. Selman Waksman,2024-25,338,0.0532544367015361,0.5739644765853882,0.310650885105133,0.0059171598404645,0.0118343196809291,0.0414201170206069,0.0029585799202322,X,3,0.30177515745162964,0.07396449893712997,0.7485207319259644,0.6909230947494507
11X180,M.S. 180 Dr. Daniel Hale Williams,2024-25,769,0.0156046813353896,0.6423926949501038,0.2899869978427887,0.0221066325902938,0.0156046813353896,0.0143042914569377,0.0,X,3,0.2652795910835266,0.04031209275126457,0.8439531922340393,0.7839701175689697
11X181,I.S. 181 Pablo Casals,2024-25,489,0.1022494882345199,0.5214723944664001,0.3128834366798401,0.01840490847826,0.0143149280920624,0.030674846842885,0.0,X,3,0.23926380276679993,0.05316973477602005,0.7955009937286377,0.7593415379524231
11X189,Cornerstone Academy for Social Action,2024-25,263,0.0418250933289527,0.3954372704029083,0.5285171270370483,0.007604562677443,0.0114068444818258,0.015209125354886,0.0,X,1,0.26615968346595764,0.14828898012638092,Above 95%,0.921825110912323
11X194,P.S./M.S. 194,2024-25,1190,0.3344537913799286,0.0638655498623848,0.5310924649238586,0.0092436978593468,0.0151260504499077,0.04453781619668,0.001680672285147,X,0,0.20000000298023224,0.21092437207698822,0.9235293865203857,0.8932848572731018
11X249,Bronx Health Sciences High School,2024-25,338,0.0532544367015361,0.5650887489318848,0.3284023702144623,0.0118343196809291,0.0207100585103034,0.0118343196809291,0.0088757397606968,X,3,0.1745562106370926,0.03550295904278755,0.8402366638183594,0.8092136383056641
11X265,Bronx Lab School,2024-25,262,0.0534351132810115,0.404580146074295,0.5076335668563843,0.0,0.0190839692950248,0.0152671756222844,0.0,X,1,0.25190839171409607,0.20610687136650085,0.9236640930175781,0.9125992655754089
11X270,Academy for Scholarship and Entrepreneurship: A Co,2024-25,437,0.0183066353201866,0.6453089118003845,0.2974828481674194,0.0022883294150233,0.027459954842925,0.0091533176600933,0.0,X,3,0.22196796536445618,0.04118993133306503,0.8947368264198303,0.8439015746116638
11X275,High School of Computers and Technology,2024-25,472,0.0338983051478862,0.3855932056903839,0.5042372941970825,0.0084745762869715,0.0084745762869715,0.0550847463309764,0.0042372881434857,X,1,0.30296608805656433,0.11016949266195297,0.8580508232116699,0.8640720248222351
11X287,North Bronx School of Empowerment,2024-25,321,0.0218068528920412,0.4112149477005005,0.4922118484973907,0.0,0.0498442351818084,0.0249221175909042,0.0,X,1,0.26479750871658325,0.2118380069732666,0.9190031290054321,0.924031138420105
11X288,Collegiate Institute for Math and Science,2024-25,562,0.1565836369991302,0.2544483840465545,0.3754448294639587,0.0053380783647298,0.0142348753288388,0.1654804199934005,0.0284697506576776,X,1,0.1583629846572876,0.058718860149383545,0.8469750881195068,0.8164430856704712
11X290,Bronx Academy of Health Careers,2024-25,306,0.039215687662363,0.4215686321258545,0.4738562107086181,0.0065359477885067,0.0196078438311815,0.0326797403395175,0.0065359477885067,X,1,0.1993464082479477,0.15359477698802948,0.8758170008659363,0.8852385878562927
11X299,Astor Collegiate Academy,2024-25,424,0.1202830225229263,0.2830188572406769,0.4575471580028534,0.0070754718035459,0.0165094342082738,0.1132075488567352,0.0023584906011819,X,1,0.21933962404727936,0.1037735864520073,0.8396226167678833,0.8149929046630859
11X326,Bronx Green Middle School,2024-25,360,0.0888888910412788,0.1833333373069763,0.644444465637207,0.0027777778450399,0.0083333337679505,0.0722222253680229,0.0,X,2,0.19722221791744232,0.22777777910232544,0.9222221970558167,0.8915333151817322
11X355,Bronx Alliance Middle School,2024-25,187,0.0320855602622032,0.6096256971359253,0.3422459959983825,0.0,0.0,0.0160427801311016,0.0,X,3,0.30481284856796265,0.06417112052440643,0.8770053386688232,0.8836417198181152
11X357,Young Voices Academy of the Bronx,2024-25,370,0.1189189180731773,0.0783783793449401,0.662162184715271,0.0108108110725879,0.0054054055362939,0.1243243217468261,0.0,X,2,0.17297297716140747,0.1756756752729416,0.8783783912658691,0.840383768081665
11X370,Leaders of Tomorrow,2024-25,388,0.0257731955498456,0.4175257682800293,0.5257731676101685,0.0077319587580859,0.0051546390168368,0.0180412363260984,0.0,X,1,0.24226804077625275,0.1855670064687729,0.907216489315033,0.9282628893852234
11X418,Bronx High School for the Visual Arts,2024-25,406,0.0418719202280044,0.2192118167877197,0.5763546824455261,0.00492610828951,0.00492610828951,0.1527093648910522,0.0,X,1,0.26847290992736816,0.08620689809322357,0.8965517282485962,0.8871773481369019
11X455,Harry S Truman High School,2024-25,1649,0.0345664024353027,0.4742268025875091,0.4360218346118927,0.0048514250665903,0.0145542751997709,0.0333535484969615,0.0024257125332951,X,1,0.27349910140037537,0.08914493769407272,0.8029108643531799,0.8339666128158569
11X462,Cornerstone Academy for Social Action Middle Schoo,2024-25,168,0.0178571436554193,0.5059523582458496,0.4523809552192688,0.0,0.0,0.0238095242530107,0.0,X,1,0.2380952388048172,0.0892857164144516,0.9166666865348816,0.8918333053588867
11X468,Pelham Academy of Academics and Community Engageme,2024-25,281,0.074733093380928,0.1387900412082672,0.6405693888664246,0.0035587188322097,0.0071174376644194,0.1352313160896301,0.0,X,2,0.22064056992530823,0.1423487514257431,0.9430605173110962,0.8954768776893616
11X481,The STEAM Bridge School,2024-25,272,0.2022058814764022,0.147058829665184,0.4338235259056091,0.018382353708148,0.0036764706019312,0.1948529481887817,0.0,X,1,0.12132352590560913,0.27941176295280457,0.8051470518112183,0.8187389969825745
11X483,The Matilda Avenue School,2024-25,227,0.0440528616309165,0.4713656306266784,0.4052863419055938,0.0044052861630916,0.0308370050042867,0.0440528616309165,0.0,X,1,0.16740088164806366,0.13215859234333038,0.933920681476593,0.8802114725112915
11X498,P.S./M.S. 11X498 - Van Nest Academy,2024-25,602,0.1112956777215004,0.0764119625091552,0.6212624311447144,0.0199335552752017,0.0049833888188004,0.1661129593849182,0.0,X,2,0.22425249218940735,0.1312292367219925,0.840531587600708,0.8192508220672607
11X508,Bronxdale High School,2024-25,388,0.0463917516171932,0.2783505022525787,0.5979381203651428,0.0025773195084184,0.0077319587580859,0.0670103058218956,0.0,X,1,0.24484536051750183,0.07989690452814102,0.8711340427398682,0.8600852489471436
11X509,High School of Language and Innovation,2024-25,373,0.0455764085054397,0.1072386056184768,0.7158176898956299,0.0080428952351212,0.0080428952351212,0.1045576408505439,0.0107238609343767,X,2,0.040214478969573975,0.8096514940261841,0.9008042812347412,Above 95%
11X513,New World High School,2024-25,286,0.0419580414891243,0.1713286787271499,0.7167832255363464,0.0,0.0139860138297081,0.0559440553188324,0.0,X,2,0.06293706595897675,0.6013985872268677,0.9020978808403015,Above 95%
11X514,The Bronxwood Preparatory Academy,2024-25,410,0.0219512190669775,0.5731707215309143,0.3658536672592163,0.0073170731775462,0.0097560975700616,0.0195121951401233,0.0024390243925154,X,3,0.2658536732196808,0.06341463327407837,0.8658536672592163,0.8560804724693298
11X529,One World Middle School at Edenwald,2024-25,310,0.0290322583168745,0.5483871102333069,0.3741935491561889,0.0096774194389581,0.0322580635547637,0.006451612804085,0.0,X,3,0.23548386991024017,0.05161290243268013,0.7774193286895752,0.8009417653083801
11X532,Baychester Middle School,2024-25,300,0.0199999995529651,0.54666668176651,0.3566666543483734,0.0066666668280959,0.0399999991059303,0.0299999993294477,0.0,X,3,0.2666666805744171,0.07333333045244217,0.9200000166893005,0.8647233247756958
11X542,Pelham Preparatory Academy,2024-25,449,0.0579064600169658,0.3630289435386657,0.4766147136688232,0.0022271715570241,0.0111358575522899,0.0890868604183197,0.0,X,1,0.23608018457889557,0.057906460016965866,0.8173719644546509,0.8155312538146973
11X544,High School for Contemporary Arts,2024-25,295,0.0203389823436737,0.4338982999324798,0.4813559353351593,0.0237288139760494,0.0169491525739431,0.0237288139760494,0.0,X,1,0.3118644058704376,0.12542372941970825,0.9423728585243225,0.9268101453781128
11X545,Bronx Aerospace High School,2024-25,370,0.0216216221451759,0.3837837874889374,0.5189189314842224,0.0108108110725879,0.0243243239820003,0.0297297295182943,0.0108108110725879,X,1,0.24864864349365234,0.1756756752729416,0.8783783912658691,0.9023729562759399
11X556,Bronx Park Middle School,2024-25,304,0.0690789446234703,0.1513157933950424,0.6842105388641357,0.0098684206604957,0.0098684206604957,0.0756578966975212,0.0,X,2,0.22697368264198303,0.1940789520740509,0.8815789222717285,0.9063453674316406
11X566,Pelham Gardens Middle School,2024-25,287,0.0696864128112793,0.4599303007125854,0.4146341383457184,0.0,0.0034843205939978,0.0487804859876632,0.0034843205939978,X,1,0.2787456512451172,0.11498257517814636,0.8013937473297119,0.7804006934165955
11X567,Linden Tree Elementary School,2024-25,313,0.2555910646915436,0.1373801976442337,0.5495207905769348,0.0031948881223797,0.0127795524895191,0.0383386574685573,0.0031948881223797,X,1,0.22364217042922974,0.36102235317230225,0.920127809047699,0.9022875428199768
12X006,P.S. 006 West Farms,2024-25,433,0.0023094688076525,0.2540415823459625,0.7136258482933044,0.0069284066557884,0.0069284066557884,0.0161662809550762,0.0,X,2,0.26096996665000916,0.18013857305049896,Above 95%,Above 95%
12X044,P.S. 044 David C. Farragut,2024-25,184,0.0054347827099263,0.3097825944423675,0.679347813129425,0.0,0.0,0.0054347827099263,0.0,X,1,0.25,0.22826087474822998,Above 95%,Above 95%
12X047,P.S. 047 John Randolph,2024-25,801,0.1510611772537231,0.1797752827405929,0.6254681944847107,0.0062421974726021,0.0237203501164913,0.0137328337877988,0.0,X,2,0.19850187003612518,0.3570536971092224,Above 95%,0.9081735610961914
12X057,P.S. 057 Crescent,2024-25,349,0.0057306592352688,0.2836676239967346,0.6618911027908325,0.0286532957106828,0.0057306592352688,0.0143266478553414,0.0,X,1,0.2865329384803772,0.1948424130678177,Above 95%,Above 95%
12X061,P.S. 061 Francisco Oller,2024-25,181,0.0,0.1712707132101059,0.8066298365592957,0.0055248620919883,0.0,0.0165745858103036,0.0,X,2,0.18784530460834503,0.14364640414714813,Above 95%,0.9165635108947754
12X066,P.S. 066 School of Higher Expectations,2024-25,458,0.010917030274868,0.2445414811372757,0.7379912734031677,0.0021834061481058,0.0043668122962117,0.0,0.0,X,2,0.20960699021816254,0.15502183139324188,Above 95%,Above 95%
12X067,P.S. 067 Mohegan School,2024-25,287,0.0034843205939978,0.2857142984867096,0.6794425249099731,0.0174216032028198,0.0034843205939978,0.0069686411879956,0.0034843205939978,X,1,0.23344947397708893,0.12891985476016998,Above 95%,Above 95%
12X129,M.S. 129 Academy for Independent Learning and Lead,2024-25,231,0.0086580086499452,0.2770562767982483,0.6709956526756287,0.0043290043249726,0.0259740259498357,0.0129870129749178,0.0,X,1,0.3030303120613098,0.12554112076759338,0.9350649118423462,0.9485757350921631
12X134,P.S. 134 George F. Bristow,2024-25,445,0.0022471910342574,0.3573033809661865,0.6022471785545349,0.0134831462055444,0.0089887641370296,0.0157303363084793,0.0,X,1,0.3303370773792267,0.1393258422613144,Above 95%,Above 95%
12X150,P.S. 150 Charles James Fox,2024-25,488,0.0040983604267239,0.2192623019218444,0.7520492076873779,0.0020491802133619,0.0040983604267239,0.0184426233172416,0.0,X,2,0.31147539615631104,0.2786885201931,Above 95%,Above 95%
12X190,E.S.M.T- I.S. 190,2024-25,232,0.0172413792461156,0.2629310488700866,0.6853448152542114,0.0086206896230578,0.0086206896230578,0.0172413792461156,0.0,X,1,0.2887931168079376,0.17241379618644714,Above 95%,0.9431982636451721
12X195,P.S. 195,2024-25,716,0.0223463680595159,0.1033519580960273,0.8449720740318298,0.0013966480037197,0.0223463680595159,0.0055865920148789,0.0,X,2,0.1829608976840973,0.3645251393318176,0.910614550113678,0.9208617210388184
12X196,P.S. 196,2024-25,672,0.020833333954215,0.1056547611951828,0.84375,0.0074404762126505,0.0133928572759032,0.0089285718277096,0.0,X,2,0.2098214328289032,0.3645833432674408,Above 95%,0.9323353171348572
12X211,P.S. 211,2024-25,202,0.0099009899422526,0.1633663326501846,0.8118811845779419,0.0,0.0049504949711263,0.0099009899422526,0.0,X,2,0.2326732724905014,0.11386138945817947,0.9306930899620056,Above 95%
12X214,P.S. 214,2024-25,819,0.0219780225306749,0.2075702100992202,0.7557997703552246,0.0061050062067806,0.0036630036775022,0.0048840050585567,0.0,X,2,0.2222222238779068,0.2173382192850113,Above 95%,0.948634922504425
12X217,School of Performing Arts,2024-25,137,0.0145985400304198,0.3430656790733337,0.6277372241020203,0.0,0.0,0.0145985400304198,0.0,X,1,0.34306567907333374,0.22627736628055573,Above 95%,Above 95%
12X242,Mott Hall V,2024-25,647,0.0231839250773191,0.1143740341067314,0.8238021731376648,0.0015455950051546,0.0293663050979375,0.0061823800206184,0.0015455950051546,X,2,0.26275116205215454,0.15146832168102264,0.885625958442688,0.9327789545059204
12X248,"Metropolitan High School, The",2024-25,177,0.0,0.3728813529014587,0.5932203531265259,0.0225988700985908,0.0056497175246477,0.0056497175246477,0.0,X,1,0.3502824902534485,0.1525423675775528,Above 95%,Above 95%
12X251,Explorations Academy H.S.,2024-25,247,0.0121457492932677,0.2469635605812072,0.71659916639328,0.0,0.0080971661955118,0.0121457492932677,0.0040485830977559,X,2,0.31578946113586426,0.19433198869228363,Above 95%,Above 95%
12X267,Bronx Latin,2024-25,459,0.0065359477885067,0.2026143819093704,0.7690631747245789,0.0043572983704507,0.0108932461589574,0.0065359477885067,0.0,X,2,0.29629629850387573,0.10457516461610794,Above 95%,Above 95%
12X271,East Bronx Academy for the Future,2024-25,655,0.0274809151887893,0.2244274765253067,0.714503824710846,0.0030534351244568,0.0137404575943946,0.0152671756222844,0.0015267175622284,X,2,0.35267174243927,0.204580157995224,0.9450381398200989,0.9431343674659729
12X273,Frederick Douglass Academy V. Middle School,2024-25,152,0.013157894834876,0.3157894611358642,0.6578947305679321,0.0,0.006578947417438,0.006578947417438,0.0,X,1,0.28289473056793213,0.21052631735801697,0.9473684430122375,Above 95%
12X286,Fannie Lou Hamer Middle School,2024-25,231,0.0129870129749178,0.2207792252302169,0.7316017150878906,0.0129870129749178,0.0,0.0216450225561857,0.0,X,2,0.20346319675445557,0.2857142984867096,Above 95%,0.944800853729248
12X300,The School of Science and Applied Learning,2024-25,367,0.0,0.3732970058917999,0.6130790114402771,0.005449591204524,0.002724795602262,0.005449591204524,0.0,X,1,0.29427793622016907,0.1117166206240654,Above 95%,Above 95%
12X314,Fairmont Neighborhood School,2024-25,268,0.0111940298229455,0.3097015023231506,0.6529850959777832,0.0,0.0111940298229455,0.0149253727868199,0.0,X,1,0.2537313401699066,0.12313432991504669,0.9402984976768494,Above 95%
12X316,Kappa III,2024-25,259,0.0077220075763762,0.2393822371959686,0.7142857313156128,0.0038610037881881,0.0231660231947898,0.0115830115973949,0.0,X,2,0.27413126826286316,0.1814671754837036,Above 95%,0.9490386247634888
12X318,"I.S. X318 Math, Science & Technology Through Arts",2024-25,276,0.0036231884732842,0.2681159377098083,0.7137681245803833,0.0036231884732842,0.0036231884732842,0.0072463769465684,0.0,X,2,0.239130437374115,0.21014492213726044,Above 95%,Above 95%
12X341,Accion Academy,2024-25,189,0.0105820102617144,0.1534391492605209,0.8148148059844971,0.0,0.0,0.0211640205234289,0.0,X,2,0.29100528359413147,0.3174603283405304,Above 95%,Above 95%
12X383,Emolior Academy,2024-25,395,0.0278481021523475,0.2075949311256408,0.7367088794708252,0.0075949365273118,0.0101265823468565,0.0101265823468565,0.0,X,2,0.21772152185440063,0.149367094039917,0.9291139245033264,Above 95%
12X388,Pan American International High School at Monroe,2024-25,344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,X,2,0.011627906933426857,0.9127907156944275,Above 95%,Above 95%
12X446,Arturo A. Schomburg Satellite Academy Bronx,2024-25,287,0.0278745647519826,0.2543554008007049,0.6898954510688782,0.0,0.0104529615491628,0.0174216032028198,0.0,X,2,0.3693379759788513,0.30662021040916443,0.9128919839859009,Above 95%
12X458,Samara Community School,2024-25,323,0.0061919502913951,0.1207430362701416,0.8544891476631165,0.0061919502913951,0.0,0.0123839005827903,0.0,X,2,0.20123839378356934,0.13003095984458923,0.8637771010398865,0.8698307275772095
12X463,Urban Scholars Community School,2024-25,299,0.0100334445014595,0.3712374567985534,0.5919732451438904,0.0100334445014595,0.0033444815780967,0.0133779263123869,0.0,X,1,0.3010033369064331,0.13377925753593445,Above 95%,Above 95%
12X478,The Cinema School,2024-25,303,0.0165016502141952,0.1914191395044326,0.7656765580177307,0.0,0.0132013205438852,0.0132013205438852,0.0,X,2,0.25082507729530334,0.1221122145652771,0.9042904376983643,0.9175775647163391
12X479,Bronx Career and College Preparatory High School,2024-25,124,0.0403225794434547,0.3790322542190552,0.5645161271095276,0.0161290317773818,0.0,0.0,0.0,X,1,0.3467741906642914,0.19354838132858276,Above 95%,0.9463709592819214
12X480,Bronx Regional High School,2024-25,131,0.0152671756222844,0.2977099120616913,0.6488549709320068,0.0076335878111422,0.0,0.0305343512445688,0.0,X,1,0.2748091518878937,0.12977099418640137,0.9236640930175781,Above 95%
12X511,Bronx Envision Academy,2024-25,267,0.011235955171287,0.3108614087104797,0.6516854166984558,0.011235955171287,0.007490636780858,0.007490636780858,0.0,X,1,0.2808988690376282,0.15730337798595428,Above 95%,Above 95%
12X521,The Metropolitan Soundview High School,2024-25,360,0.0222222227603197,0.2027777731418609,0.7361111044883728,0.0027777778450399,0.0111111113801598,0.025000000372529,0.0,X,2,0.35555556416511536,0.21666666865348816,Above 95%,Above 95%
12X531,Archer Elementary School,2024-25,317,0.132492110133171,0.1829652935266494,0.6214510798454285,0.0126182967796921,0.0252365935593843,0.0189274456351995,0.006309148389846,X,1,0.28391167521476746,0.18927444517612457,0.9432176947593689,0.9187949299812317
12X536,P.S. 536,2024-25,276,0.2101449221372604,0.1920289844274521,0.5579710006713867,0.0072463769465684,0.0108695654198527,0.0217391308397054,0.0,X,1,0.19927535951137543,0.2246376872062683,0.945652186870575,0.923275351524353
12X550,High School of World Cultures,2024-25,376,0.0239361710846424,0.0851063802838325,0.875,0.0,0.0079787233844399,0.0079787233844399,0.0,X,2,0.03723404183983803,0.792553186416626,Above 95%,Above 95%
12X595,P.S. 595,2024-25,252,0.0198412705212831,0.2380952388048172,0.726190447807312,0.0119047621265053,0.0039682541973888,0.0,0.0,X,2,0.2460317462682724,0.3174603283405304,Above 95%,Above 95%
12X626,Cultivating Hearts and Minds Pre-K Center,2024-25,171,0.0058479532599449,0.3391812741756439,0.5906432867050171,0.0409356728196144,0.0175438597798347,0.0058479532599449,0.0,X,1,0.2573099434375763,0.0,0.8830409646034241,0.9246198534965515
12X641,Bard High School Early College Bronx,2024-25,247,0.1214574873447418,0.340080976486206,0.4574898779392242,0.0242914985865354,0.0080971661955118,0.0242914985865354,0.0242914985865354,X,1,0.11740890890359879,0.012145749293267727,0.76113361120224,0.7340202331542969
12X682,Fannie Lou Hamer Freedom High School,2024-25,411,0.0145985400304198,0.2433090060949325,0.7104622721672058,0.0048661800101399,0.0024330900050699,0.0218978095799684,0.0024330900050699,X,2,0.33090025186538696,0.15571776032447815,0.9099756479263306,Above 95%
12X684,Wings Academy,2024-25,231,0.0086580086499452,0.411255419254303,0.5411255359649658,0.0,0.0173160172998905,0.0216450225561857,0.0,X,1,0.350649356842041,0.095238097012043,0.9307359457015991,Above 95%
12X691,Bronx Little School,2024-25,320,0.1312499940395355,0.171875,0.659375011920929,0.0031250000465661,0.0031250000465661,0.03125,0.0,X,2,0.23749999701976776,0.14374999701976776,0.9156249761581421,0.9020968675613403
13K003,P.S. 003 The Bedford Village,2024-25,173,0.0924855470657348,0.6705202460289001,0.1329479813575744,0.0520231202244758,0.0057803466916084,0.0462427735328674,0.0,K,3,0.18497109413146973,0.080924853682518,0.8554913401603699,0.8307745456695557
13K008,The Emily Warren Roebling School,2024-25,591,0.0659898445010185,0.0321489013731479,0.1099830791354179,0.0981387495994567,0.001692047342658,0.6903553009033203,0.001692047342658,K,4,0.11167512834072113,0.03553299605846405,0.12182740867137909,0.09857529401779175
13K009,Public School 9 The Sarah Smith Garnet School,2024-25,793,0.0706179067492485,0.3152585029602051,0.2307692319154739,0.0504413619637489,0.0025220680981874,0.3303909301757812,0.0,K,4,0.13997477293014526,0.04413619264960289,0.37957125902175903,0.38982322812080383
13K011,P.S. 011 Purvis J. Behan,2024-25,922,0.0477223433554172,0.4934923946857452,0.1377440392971038,0.1182212606072425,0.0043383948504924,0.1973969638347625,0.0010845987126231,K,3,0.10737527161836624,0.004338394850492477,0.306941419839859,0.38868117332458496
13K020,P.S. 020 Clinton Hill,2024-25,689,0.0478955022990703,0.2685050666332245,0.1959361433982849,0.0841799676418304,0.0116110304370522,0.3918722867965698,0.0,K,4,0.14078374207019806,0.033381711691617966,0.3817126154899597,0.42017295956611633
13K044,P.S. 044 Marcus Garvey,2024-25,130,0.0153846153989434,0.6846153736114502,0.2153846174478531,0.0,0.0,0.0846153870224952,0.0,K,3,0.2846153974533081,0.1230769231915474,0.892307698726654,0.9182230830192566
13K046,P.S. 046 Edward C. Blum,2024-25,283,0.014134275726974,0.3533568978309631,0.4982332289218902,0.0106007065623998,0.0106007065623998,0.113074205815792,0.0,K,1,0.24028268456459045,0.21908126771450043,0.7950530052185059,0.8186501860618591
13K054,P.S. 54 The Detective Rafael Ramos School,2024-25,185,0.0540540553629398,0.3837837874889374,0.4864864945411682,0.0324324332177639,0.0108108110725879,0.0324324332177639,0.0,K,1,0.28108108043670654,0.2108108103275299,0.8432432413101196,0.8637946248054504
13K056,P.S. 056 Lewis H. Latimer,2024-25,253,0.0197628457099199,0.3162055313587188,0.1620553433895111,0.0750988125801086,0.0118577070534229,0.4150197505950928,0.0,K,4,0.21739129722118378,0.05928853899240494,0.4110671877861023,0.4779723286628723
13K067,P.S. 067 Charles A. Dorsey,2024-25,167,0.0419161692261695,0.485029935836792,0.401197612285614,0.0359281450510025,0.0239520967006683,0.0119760483503341,0.0,K,1,0.28742516040802,0.10179640352725983,Above 95%,Above 95%
13K093,P.S. 093 William H. Prescott,2024-25,181,0.1215469613671302,0.580110490322113,0.1988950222730636,0.0055248620919883,0.0220994483679533,0.071823202073574,0.0,K,3,0.20994475483894348,0.1767955869436264,Above 95%,0.9410386681556702
13K113,M.S. 113 Ronald Edmonds Learning Center,2024-25,199,0.025125628337264,0.5276381969451904,0.4120602905750274,0.0150753771886229,0.0050251255743205,0.0150753771886229,0.0,K,3,0.31658291816711426,0.18090452253818512,0.9045225977897644,0.9231959581375122
