DBN,School Name,Year,% Asian and Pacific Islander,% Black,% Hispanic,% Multi-Racial,% Native American,% White,% Missing Race/Ethnicity Data,Borough,kmeans_label
08X375,The Bronx Mathematics Preparatory School,2024-25,0.03125,0.234375,0.6875,0.0,0.010416666977107525,0.0364583320915699,0.0,X,2
08X376,Antonia Pantoja Preparatory Academy: A College Boa,2024-25,0.07304786145687103,0.23677581548690796,0.6549118161201477,0.002518891589716077,0.012594458647072315,0.020151132717728615,0.0,X,1
08X377,Bronx Community High School,2024-25,0.0235294122248888,0.2647058963775635,0.6294117569923401,0.0117647061124444,0.03529411926865578,0.03529411926865578,0.0,X,1
08X392,Bronx Delta School,2024-25,0.07213930040597916,0.11940298229455948,0.6990049481391907,0.002487562131136656,0.007462686393409967,0.09950248897075653,0.0,X,2
08X405,Herbert H. Lehman High School,2024-25,0.0760563388466835,0.25164318084716797,0.5699530243873596,0.005633802618831396,0.014084506779909134,0.08075117319822311,0.0018779343226924539,X,1
08X424,Bronx Academy for Multi-Media,2024-25,0.0,0.2467532455921173,0.7402597665786743,0.0,0.012987012974917889,0.0,0.0,X,2
08X432,Bronx Bridges High School,2024-25,0.08196721225976944,0.08196721225976944,0.7978141903877258,0.0,0.005464480724185705,0.0191256832331419,0.013661202043294907,X,2
08X448,Soundview Academy for Culture and Scholarship,2024-25,0.04184100404381752,0.23849372565746307,0.6987447738647461,0.0041841003112494946,0.016736401244997978,0.0,0.0,X,2
08X452,Gotham Collaborative High School,2024-25,0.05423728749155998,0.31525424122810364,0.5898305177688599,0.0,0.013559321872889996,0.02711864374577999,0.0,X,1
08X467,Mott Hall Community School,2024-25,0.06910569220781326,0.1991869956254959,0.6585366129875183,0.004065040498971939,0.016260161995887756,0.05284553021192551,0.0,X,2
08X530,Longwood Preparatory Academy,2024-25,0.011080332100391388,0.30193907022476196,0.6648199558258057,0.002770083025097847,0.008310249075293541,0.011080332100391388,0.0,X,1
08X537,Bronx Arena High School,2024-25,0.015075377188622952,0.2964824140071869,0.6381909251213074,0.015075377188622952,0.02010050229728222,0.015075377188622952,0.0,X,1
08X558,Westchester Square Academy,2024-25,0.12561576068401337,0.2660098373889923,0.5270935893058777,0.002463054144755006,0.004926108289510012,0.06157635524868965,0.012315270490944386,X,1
08X561,Bronx Compass High School,2024-25,0.06829268485307693,0.2780487835407257,0.5926828980445862,0.002439024392515421,0.031707316637039185,0.024390242993831635,0.002439024392515421,X,1
08X562,Pugsley Preparatory Academy,2024-25,0.2714025378227234,0.10200364142656326,0.5318761467933655,0.009107467718422413,0.0382513664662838,0.047358833253383636,0.0,X,1
08X583,P.S. 583,2024-25,0.437357634305954,0.06833712756633759,0.4191344082355499,0.006833713036030531,0.031890660524368286,0.0364464707672596,0.0,X,0
08X636,Virtual Innovators Academy,2024-25,0.07258064299821854,0.2540322542190552,0.4838709533214569,0.02822580561041832,0.008064515888690948,0.14516128599643707,0.008064515888690948,X,1
09X004,P.S./M.S. 004 Crotona Park West,2024-25,0.0,0.40611353516578674,0.5764192342758179,0.008733624592423439,0.0,0.008733624592423439,0.0,X,1
09X011,P.S. 011 Highbridge,2024-25,0.0025706940796226263,0.2724935710430145,0.7017995119094849,0.0,0.0025706940796226263,0.02056555263698101,0.0,X,2
09X022,J.H.S. 022 Jordan L. Mott,2024-25,0.018382353708148003,0.22058823704719543,0.7242646813392639,0.0036764706019312143,0.007352941203862429,0.025735294446349144,0.0,X,2
09X028,P.S. 028 Mount Hope,2024-25,0.006956521887332201,0.1791304349899292,0.8017391562461853,0.0,0.008695651777088642,0.0034782609436661005,0.0,X,2
09X035,P.S. 035 Franz Siegel,2024-25,0.0,0.22802197933197021,0.7390109896659851,0.016483517363667488,0.005494505632668734,0.010989011265337467,0.0,X,2
09X042,P.S. 042 Claremont,2024-25,0.006042296066880226,0.2839879095554352,0.6918429136276245,0.003021148033440113,0.0,0.015105740167200565,0.0,X,1
09X053,P.S. 053 Basheer Quisim,2024-25,0.004893964156508446,0.24959217011928558,0.7177814245223999,0.004893964156508446,0.009787928313016891,0.013050571084022522,0.0,X,2
09X055,P.S. 055 Benjamin Franklin,2024-25,0.003898635506629944,0.42105263471603394,0.5516569018363953,0.005847953259944916,0.001949317753314972,0.015594542026519775,0.0,X,1
09X058,P.S. 058,2024-25,0.011450381949543953,0.2786259651184082,0.694656491279602,0.003816793905571103,0.0,0.011450381949543953,0.0,X,1
09X063,P.S. 063 Author's Academy,2024-25,0.015706805512309074,0.3036649227142334,0.6413612365722656,0.007853402756154537,0.013089004904031754,0.018324607983231544,0.0,X,1
09X070,P.S. 070 Max Schoenfeld,2024-25,0.00944669358432293,0.18353576958179474,0.7894737124443054,0.001349527621641755,0.01079622097313404,0.00539811048656702,0.0,X,2
09X073,P.S. 073 Bronx,2024-25,0.0,0.22727273404598236,0.7552447319030762,0.0,0.00699300691485405,0.010489510372281075,0.0,X,2
09X088,P.S. X088 - S. Silverstein Little Sparrow School,2024-25,0.0,0.2409638613462448,0.7469879388809204,0.012048192322254181,0.0,0.0,0.0,X,2
09X109,P.S. 109 Sedgwick,2024-25,0.004566209856420755,0.21461187303066254,0.7579908967018127,0.004566209856420755,0.0,0.015981735661625862,0.0022831049282103777,X,2
09X110,P.S. 110 Theodore Schoenfeld,2024-25,0.00358422938734293,0.32974910736083984,0.6129032373428345,0.00358422938734293,0.0,0.05017921328544617,0.0,X,1
09X114,P.S. X114 - Luis Llorens Torres Schools,2024-25,0.045553144067525864,0.19739696383476257,0.7245119214057922,0.008676789700984955,0.008676789700984955,0.015184381976723671,0.0,X,2
09X117,I.S. 117 Joseph H. Wade,2024-25,0.0,0.19938650727272034,0.7730061411857605,0.0,0.015337423421442509,0.012269938364624977,0.0,X,2
